schema alpha  QueryNum map p10 ndcg10 ndcg1000 bpref unjudged relString rr
topBm25fTuneBoost_Clef2016_alpha0 0 127005 0.1102 0.4000 0.3517 0.4203 0.3493 2 '0220-100-2' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 127006 0.0743 0.2000 0.1799 0.3713 0.3418 1 '00022-0000' 0.2500
topBm25fTuneBoost_Clef2016_alpha0 0 128001 0.0000 0.0000 0.0000 0.0000 0.0000 5 '-0--00--00' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 128002 0.1160 0.1000 0.1022 0.4275 0.0364 0 '0100000000' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 128003 0.0000 0.0000 0.0000 0.0000 0.0000 1 '000000000-' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 128004 0.0000 0.0000 0.0000 0.0000 0.0000 10 '----------' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 128005 0.0000 0.0000 0.0000 0.0096 0.0000 3 '000-0000--' 0.0014
topBm25fTuneBoost_Clef2016_alpha0 0 128006 0.0000 0.0000 0.0000 0.0000 0.0000 1 '000000000-' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 129001 0.0000 0.0000 0.0000 0.0000 0.0000 3 '000-000--0' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 129002 0.0006 0.0000 0.0000 0.0371 0.0000 3 '00000-0-0-' 0.0033
topBm25fTuneBoost_Clef2016_alpha0 0 129003 0.0000 0.0000 0.0000 0.0000 0.0000 1 '00000-0000' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 129004 0.0036 0.0000 0.0000 0.0933 0.0000 2 '0-00000-00' 0.0127
topBm25fTuneBoost_Clef2016_alpha0 0 129005 0.0002 0.0000 0.0000 0.0126 0.0000 0 '0000000000' 0.0035
topBm25fTuneBoost_Clef2016_alpha0 0 129006 0.0049 0.0000 0.0000 0.0500 0.0156 1 '000000000-' 0.0500
topBm25fTuneBoost_Clef2016_alpha0 0 130001 0.2413 0.3000 0.4086 0.5986 0.2500 1 '20000202-0' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 130002 0.2016 0.2000 0.3987 0.4543 0.2000 0 '2200000000' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 130003 0.0073 0.0000 0.0000 0.1242 0.0000 0 '0000000000' 0.0208
topBm25fTuneBoost_Clef2016_alpha0 0 130004 0.0000 0.0000 0.0000 0.0000 0.0000 1 '000000-000' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 130005 0.2573 0.3000 0.3710 0.5694 0.3100 2 '022020-0-0' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 130006 0.4188 0.4000 0.4858 0.6289 0.4300 1 '122002-000' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 131001 0.0461 0.1000 0.0663 0.2826 0.0278 0 '0000000010' 0.1111
topBm25fTuneBoost_Clef2016_alpha0 0 131002 0.0201 0.0000 0.0000 0.1946 0.0139 1 '000-000000' 0.0833
topBm25fTuneBoost_Clef2016_alpha0 0 131003 0.0895 0.1000 0.0948 0.3696 0.0625 1 '0001000-00' 0.2500
topBm25fTuneBoost_Clef2016_alpha0 0 131004 0.0288 0.0000 0.0000 0.2082 0.0000 0 '0000000000' 0.0769
topBm25fTuneBoost_Clef2016_alpha0 0 131005 0.0954 0.1000 0.0948 0.3976 0.0764 1 '0001000-00' 0.2500
topBm25fTuneBoost_Clef2016_alpha0 0 131006 0.1334 0.2000 0.2083 0.4780 0.1181 0 '0100000100' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 132001 0.6324 0.7000 0.7968 0.8647 0.6228 1 '11111101-0' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 132002 0.4451 0.5000 0.5181 0.7457 0.5398 0 '1001001011' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 132003 0.0000 0.0000 0.0000 0.0000 0.0000 3 '00-000-0-0' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 132004 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 132005 0.0034 0.0000 0.0000 0.1004 0.0000 1 '000000000-' 0.0066
topBm25fTuneBoost_Clef2016_alpha0 0 132006 0.1618 0.1000 0.0784 0.5031 0.0796 3 '0000010---' 0.1667
topBm25fTuneBoost_Clef2016_alpha0 0 133001 0.0997 0.7000 0.5090 0.2938 0.2775 1 '121112100-' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 133002 0.0539 0.3000 0.2025 0.2493 0.2672 0 '0100000202' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 133003 0.0006 0.0000 0.0000 0.0217 0.0233 2 '0-0000-000' 0.0127
topBm25fTuneBoost_Clef2016_alpha0 0 133004 0.2563 1.0000 1.0000 0.5939 0.5534 0 '2222222222' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 133005 0.1788 0.8000 0.7143 0.4647 0.4384 1 '210212222-' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 133006 0.2717 1.0000 0.7491 0.5311 0.5003 0 '1222211211' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 134001 0.0024 0.0000 0.0000 0.0491 0.0000 2 '000--00000' 0.0172
topBm25fTuneBoost_Clef2016_alpha0 0 134002 0.0005 0.0000 0.0000 0.0365 0.0000 1 '000000-000' 0.0035
topBm25fTuneBoost_Clef2016_alpha0 0 134003 0.0050 0.0000 0.0000 0.0588 0.0192 1 '00000000-0' 0.0625
topBm25fTuneBoost_Clef2016_alpha0 0 134004 0.0420 0.1000 0.0340 0.2386 0.0892 0 '0000000001' 0.1000
topBm25fTuneBoost_Clef2016_alpha0 0 134005 0.0374 0.1000 0.0371 0.2437 0.0713 0 '0000000100' 0.1250
topBm25fTuneBoost_Clef2016_alpha0 0 134006 0.0222 0.1000 0.0392 0.1875 0.0494 3 '00000-1--0' 0.1429
